Date,Open,High,Low,Close,Volume
15/05/2018 10:25:00,1066,1066.5,1066,1066.5,19
15/05/2018 10:26:00,1065.5,1065.5,1065.5,1065.5,1
15/05/2018 10:27:00,1066,1066,1066,1066,3
15/05/2018 10:28:00,1065.5,1065.5,1065.1,1065.1,4
15/05/2018 10:30:00,1065.1,1065.5,1065.1,1065.5,3
15/05/2018 10:31:00,1065.3,1065.3,1065.3,1065.3,1
15/05/2018 10:32:00,1066,1066,1066,1066,3
15/05/2018 10:33:00,1066,1066,1066,1066,3
15/05/2018 10:34:00,1065.3,1065.3,1065,1065,15
15/05/2018 10:35:00,1065.1,1065.1,1065.1,1065.1,2
15/05/2018 10:36:00,1066,1066,1066,1066,6
15/05/2018 10:38:00,1066.3,1066.4,1066.3,1066.4,2
15/05/2018 10:39:00,1066.3,1066.7,1066.3,1066.7,7
15/05/2018 10:40:00,1067.8,1067.9,1067.8,1067.8,5
15/05/2018 10:41:00,1068,1068,1068,1068,1
15/05/2018 10:43:00,1068,1068,1068,1068,2
15/05/2018 10:44:00,1068.2,1068.6,1068.2,1068.6,10
15/05/2018 10:45:00,1068,1068,1068,1068,4
15/05/2018 10:47:00,1067,1067,1067,1067,6
15/05/2018 10:48:00,1066.2,1066.2,1066.2,1066.2,2
15/05/2018 10:49:00,1065.7,1065.7,1065.7,1065.7,15
15/05/2018 10:51:00,1065.8,1065.9,1065.7,1065.7,13
15/05/2018 10:52:00,1065.7,1065.7,1065.7,1065.7,2
15/05/2018 10:53:00,1065.7,1066.7,1065.7,1066.7,6
15/05/2018 10:54:00,1066.7,1066.7,1066.7,1066.7,1
15/05/2018 10:55:00,1066,1066.7,1066,1066.7,2
15/05/2018 10:56:00,1066.8,1067,1066.8,1067,7
15/05/2018 10:57:00,1067,1067,1066,1066,11
15/05/2018 10:58:00,1065.7,1066,1065.5,1065.5,26
15/05/2018 10:59:00,1065.5,1066.4,1065.5,1066.4,6
15/05/2018 11:00:00,1066.4,1066.5,1066.3,1066.3,10
15/05/2018 11:01:00,1067,1067.9,1067,1067.9,11
15/05/2018 11:02:00,1068,1068,1068,1068,15
15/05/2018 11:03:00,1068.7,1070,1067.9,1070,32
15/05/2018 11:04:00,1070,1070,1068,1069,28
15/05/2018 11:05:00,1069,1069.6,1069,1069.6,3
15/05/2018 11:06:00,1069.6,1070,1069.6,1070,7
15/05/2018 11:07:00,1070,1070,1070,1070,18
15/05/2018 11:08:00,1069,1070,1069,1070,8
15/05/2018 11:09:00,1070,1070.8,1070,1070,83
15/05/2018 11:10:00,1071,1071.9,1071,1071.4,9
15/05/2018 11:11:00,1071.9,1072,1071.9,1072,5
15/05/2018 11:12:00,1072,1072,1070.9,1072,8
15/05/2018 11:13:00,1072,1072,1072,1072,4
15/05/2018 11:14:00,1072,1072.5,1072,1072.5,5
15/05/2018 11:15:00,1072.7,1074,1072.7,1074,5
15/05/2018 11:16:00,1074.3,1074.3,1073,1073,11
15/05/2018 11:17:00,1073,1074,1073,1073,5
15/05/2018 11:18:00,1073.9,1074.5,1073.9,1074.5,22
15/05/2018 11:19:00,1074.7,1074.7,1074.7,1074.7,3
15/05/2018 11:20:00,1074,1074,1074,1074,15
15/05/2018 11:21:00,1074,1074,1073,1073,10
15/05/2018 11:22:00,1072.6,1072.6,1072.3,1072.6,15
15/05/2018 11:23:00,1073,1073,1072,1072.2,37
15/05/2018 11:24:00,1073,1073,1072.6,1072.6,7
15/05/2018 11:25:00,1072,1072,1072,1072,2
15/05/2018 11:26:00,1072,1072,1071.2,1071.2,8
15/05/2018 11:27:00,1071.1,1071.1,1071,1071,5
15/05/2018 11:28:00,1070.4,1072,1070.4,1072,17
15/05/2018 11:29:00,1072,1073,1072,1073,10
15/05/2018 11:30:00,1072,1072,1072,1072,3
15/05/2018 13:00:00,1074,1074.2,1074,1074.2,23
15/05/2018 13:01:00,1073,1073,1073,1073,9
15/05/2018 13:02:00,1073,1073,1073,1073,1
15/05/2018 13:03:00,1073.9,1074.5,1073.9,1074.5,9
15/05/2018 13:04:00,1074.5,1075,1074.5,1075,7
15/05/2018 13:05:00,1075.5,1076,1075.5,1076,11
15/05/2018 13:06:00,1076,1077.5,1076,1077.5,13
15/05/2018 13:07:00,1077.5,1078,1077.5,1077.9,25
15/05/2018 13:08:00,1077.5,1077.9,1076.5,1077.9,14
15/05/2018 13:09:00,1078,1078,1077.2,1077.2,5
15/05/2018 13:10:00,1077.2,1078,1077.2,1077.5,9
15/05/2018 13:11:00,1077.9,1078.5,1077.9,1078.5,10
15/05/2018 13:12:00,1078.7,1078.8,1078.2,1078.2,10
15/05/2018 13:13:00,1078.2,1078.2,1078,1078,9
15/05/2018 13:14:00,1077.5,1077.5,1075.4,1075.4,8
15/05/2018 13:15:00,1075.7,1078,1075.7,1078,8
15/05/2018 13:16:00,1078,1078,1077.5,1077.5,7
15/05/2018 13:17:00,1078.3,1078.3,1077.4,1077.4,6
15/05/2018 13:18:00,1077.4,1078.6,1077.4,1078.5,7
15/05/2018 13:19:00,1077.5,1078,1077.5,1078,4
15/05/2018 13:20:00,1078.6,1078.8,1078.6,1078.6,12
15/05/2018 13:21:00,1078,1078,1078,1078,3
15/05/2018 13:22:00,1077,1077.1,1077,1077.1,11
15/05/2018 13:23:00,1077,1077,1076.5,1076.5,5
15/05/2018 13:24:00,1076.4,1076.5,1076.3,1076.3,6
15/05/2018 13:25:00,1076.5,1076.6,1076.5,1076.6,5
15/05/2018 13:26:00,1077,1077,1077,1077,2
15/05/2018 13:27:00,1077,1077,1077,1077,9
15/05/2018 13:28:00,1076.5,1076.5,1076,1076,18
15/05/2018 13:29:00,1076,1076,1075,1075,11
15/05/2018 13:30:00,1075.1,1075.1,1075,1075.1,18
15/05/2018 13:31:00,1075,1076,1075,1076,18
15/05/2018 13:32:00,1076,1076,1075.9,1076,9
15/05/2018 13:33:00,1076.3,1077,1076,1077,9
15/05/2018 13:34:00,1075.5,1076,1075.5,1076,3
15/05/2018 13:35:00,1076,1076.1,1076,1076.1,10
15/05/2018 13:36:00,1076.1,1077,1076.1,1077,17
15/05/2018 13:37:00,1077.8,1079,1077.8,1079,80
15/05/2018 13:38:00,1079,1079,1077.1,1079,14
15/05/2018 13:39:00,1079,1079.6,1079,1079,25
15/05/2018 13:40:00,1079.5,1079.6,1079,1079.6,16
15/05/2018 13:41:00,1080,1080,1079.8,1079.8,39
15/05/2018 13:42:00,1079.5,1079.5,1078,1078.2,15
15/05/2018 13:43:00,1079,1079,1079,1079,5
15/05/2018 13:44:00,1079,1079.5,1079,1079.5,4
15/05/2018 13:45:00,1080,1080,1080,1080,2
15/05/2018 13:46:00,1080.2,1080.2,1079.2,1079.2,5
15/05/2018 13:47:00,1079,1079,1078.3,1078.3,12
15/05/2018 13:48:00,1079,1079,1078,1078,10
15/05/2018 13:49:00,1078,1078,1077.5,1077.5,21
15/05/2018 13:50:00,1077.5,1077.5,1077.1,1077.1,12
15/05/2018 13:51:00,1077,1077,1076.5,1076.5,5
15/05/2018 13:52:00,1076.4,1076.4,1076,1076,13
15/05/2018 13:53:00,1075,1076,1075,1076,16
15/05/2018 13:54:00,1076,1076.5,1076,1076.5,8
15/05/2018 13:55:00,1077,1077,1076.6,1077,20
15/05/2018 13:56:00,1077,1077.7,1077,1077,11
15/05/2018 13:57:00,1077.7,1078,1077.7,1078,4
15/05/2018 13:58:00,1078.4,1078.5,1077,1077,16
15/05/2018 13:59:00,1077,1078,1077,1078,3
15/05/2018 14:00:00,1078,1078,1078,1078,3
15/05/2018 14:01:00,1077.5,1077.5,1076.7,1076.7,9
15/05/2018 14:02:00,1077,1077.5,1076.8,1076.8,6
15/05/2018 14:03:00,1076.7,1076.7,1076,1076,18
15/05/2018 14:04:00,1075.1,1075.1,1073.1,1073.1,34
15/05/2018 14:05:00,1073,1073.1,1070.6,1070.6,50
15/05/2018 14:06:00,1070.1,1070.1,1067,1067,37
15/05/2018 14:07:00,1067,1070,1067,1070,20
15/05/2018 14:08:00,1070,1070,1067,1067,53
15/05/2018 14:09:00,1066.3,1066.3,1065.6,1066,31
15/05/2018 14:10:00,1066.2,1070,1066,1070,24
15/05/2018 14:11:00,1070,1071.5,1070,1071.5,33
15/05/2018 14:12:00,1071.5,1071.5,1070,1070,29
15/05/2018 14:13:00,1070,1070,1066.1,1066.1,22
15/05/2018 14:14:00,1066.2,1067,1065.6,1065.6,35
15/05/2018 14:15:00,1066,1066,1066,1066,7
15/05/2018 14:16:00,1066.1,1066.1,1063,1063,47
15/05/2018 14:17:00,1065,1065,1062.1,1063,31
15/05/2018 14:18:00,1063,1063,1061.3,1061.5,23
15/05/2018 14:19:00,1061.5,1063,1061.5,1063,36
15/05/2018 14:20:00,1063,1066.7,1063,1066.7,33
15/05/2018 14:21:00,1066,1066,1062,1062,33
15/05/2018 14:22:00,1061.1,1061.1,1058.2,1058.2,57
15/05/2018 14:23:00,1058.1,1060,1058,1060,19
15/05/2018 14:24:00,1063,1063,1060.1,1060.1,17
15/05/2018 14:25:00,1060,1062,1060,1062,24
15/05/2018 14:26:00,1061,1061,1060,1060,16
15/05/2018 14:27:00,1061.8,1061.8,1061,1061,13
15/05/2018 14:28:00,1060,1062,1060,1062,71
15/05/2018 14:29:00,1062,1063,1060.1,1062,31
15/05/2018 14:30:00,1061,1061,1061,1061,2
15/05/2018 14:45:00,1058,1058,1058,1058,103
16/05/2018 09:00:00,1057,1057,1057,1057,37
16/05/2018 09:01:00,1057,1057,1057,1057,2
16/05/2018 09:02:00,1057,1057,1057,1057,2
16/05/2018 09:03:00,1057,1057,1057,1057,4
16/05/2018 09:04:00,1057,1057,1057,1057,12
16/05/2018 09:05:00,1057,1057.9,1057,1057.9,5
16/05/2018 09:06:00,1057.9,1057.9,1057.9,1057.9,2
16/05/2018 09:07:00,1058,1058,1057,1057,8
16/05/2018 09:08:00,1057,1057,1057,1057,3
16/05/2018 09:09:00,1057,1057,1056.5,1056.5,6
16/05/2018 09:10:00,1057,1057,1057,1057,12
16/05/2018 09:11:00,1057,1057,1057,1057,5
16/05/2018 09:12:00,1057,1057,1056.5,1056.5,16
16/05/2018 09:13:00,1055.9,1056,1055.9,1056,5
16/05/2018 09:14:00,1056,1056,1056,1056,8
16/05/2018 09:15:00,1055,1055,1054.8,1054.8,14
16/05/2018 09:16:00,1054.7,1054.7,1054.7,1054.7,13
16/05/2018 09:17:00,1055,1056,1055,1056,6
16/05/2018 09:18:00,1055,1056,1055,1055.4,20
16/05/2018 09:19:00,1055,1055,1055,1055,15
16/05/2018 09:20:00,1055,1056,1055,1056,24
16/05/2018 09:21:00,1057,1057.4,1056,1057.4,10
16/05/2018 09:22:00,1057.4,1057.8,1057.4,1057.5,14
16/05/2018 09:23:00,1057.2,1057.2,1057.2,1057.2,2
16/05/2018 09:24:00,1057.2,1057.5,1057.2,1057.2,6
16/05/2018 09:25:00,1057.5,1057.5,1057.2,1057.5,5
16/05/2018 09:26:00,1057.7,1057.7,1057.5,1057.5,8
16/05/2018 09:27:00,1057.7,1057.8,1057.5,1057.8,21
16/05/2018 09:28:00,1057.8,1057.9,1057.1,1057.1,27
16/05/2018 09:29:00,1057,1057,1057,1057,16
16/05/2018 09:30:00,1056,1057.8,1056,1056,13
16/05/2018 09:31:00,1056.1,1056.1,1056.1,1056.1,1
16/05/2018 09:32:00,1056.2,1056.5,1056.1,1056.1,9
16/05/2018 09:33:00,1056.5,1057,1056.5,1057,10
16/05/2018 09:34:00,1057.1,1057.7,1057.1,1057.7,9
16/05/2018 09:35:00,1057.9,1057.9,1057.8,1057.8,23
16/05/2018 09:37:00,1058,1059,1058,1059,19
16/05/2018 09:38:00,1059.8,1059.8,1059.8,1059.8,1
16/05/2018 09:39:00,1059,1059,1059,1059,3
16/05/2018 09:40:00,1059.4,1060,1059.4,1060,14
16/05/2018 09:41:00,1060,1060,1059,1060,18
16/05/2018 09:42:00,1060,1060,1060,1060,5
16/05/2018 09:43:00,1059,1060,1059,1059,8
16/05/2018 09:44:00,1059.8,1059.8,1059.8,1059.8,2
16/05/2018 09:45:00,1059.8,1060,1059.8,1060,23
16/05/2018 09:46:00,1060,1060.7,1060,1060.7,8
16/05/2018 09:47:00,1060.8,1061,1060.8,1061,6
16/05/2018 09:48:00,1061.5,1061.5,1061.5,1061.5,5
16/05/2018 09:49:00,1061,1061,1060.5,1060.5,14
16/05/2018 09:50:00,1060,1060,1060,1060,54
16/05/2018 09:51:00,1059,1059,1059,1059,1
16/05/2018 09:52:00,1059.1,1060,1059.1,1060,2
16/05/2018 09:53:00,1060.5,1061.8,1060.5,1061.8,21
16/05/2018 09:54:00,1062,1062,1059,1059,12
16/05/2018 09:55:00,1059.1,1059.1,1059,1059,22
16/05/2018 09:56:00,1059,1060.8,1059,1060,7
16/05/2018 09:57:00,1060.2,1060.2,1060.2,1060.2,3
16/05/2018 09:58:00,1059.5,1059.5,1059.2,1059.2,8
16/05/2018 09:59:00,1059,1059,1058.5,1058.5,9
16/05/2018 10:00:00,1058.5,1058.5,1058.1,1058.1,4
16/05/2018 10:01:00,1058,1058.5,1058,1058.5,5
16/05/2018 10:02:00,1058.5,1059,1058.5,1059,5
16/05/2018 10:03:00,1059,1059,1059,1059,4
16/05/2018 10:04:00,1061,1061,1061,1061,4
16/05/2018 10:05:00,1060,1060,1060,1060,11
16/05/2018 10:08:00,1060.4,1061,1060.4,1061,10
16/05/2018 10:09:00,1061,1061,1061,1061,1
16/05/2018 10:10:00,1061,1061,1061,1061,1
16/05/2018 10:11:00,1061,1061,1061,1061,1
16/05/2018 10:12:00,1061,1061,1061,1061,10
16/05/2018 10:13:00,1061.5,1062,1061.5,1062,16
16/05/2018 10:14:00,1062,1063.5,1062,1063.5,11
16/05/2018 10:15:00,1063,1063,1061.5,1061.5,6
16/05/2018 10:16:00,1061,1061,1061,1061,1
16/05/2018 10:17:00,1061,1061,1061,1061,5
16/05/2018 10:19:00,1060.6,1060.6,1060,1060,6
16/05/2018 10:20:00,1060,1060,1060,1060,1
16/05/2018 10:21:00,1060.2,1060.2,1060.2,1060.2,1
16/05/2018 10:23:00,1060.2,1060.5,1060,1060.5,26
16/05/2018 10:24:00,1060.5,1060.5,1060,1060,5
16/05/2018 10:25:00,1060.1,1060.8,1060.1,1060.8,3
16/05/2018 10:26:00,1061,1061,1060.2,1060.2,4
16/05/2018 10:27:00,1060.5,1060.5,1060.5,1060.5,3
16/05/2018 10:28:00,1060.3,1060.3,1060,1060,8
16/05/2018 10:29:00,1060,1060.5,1059.5,1059.5,53
16/05/2018 10:30:00,1059.5,1059.5,1058.5,1058.5,16
16/05/2018 10:31:00,1058.5,1058.5,1058.1,1058.1,6
16/05/2018 10:32:00,1058,1058,1056,1056,29
16/05/2018 10:33:00,1055.5,1056,1055,1055,55
16/05/2018 10:34:00,1055,1057,1055,1057,25
16/05/2018 10:35:00,1057,1057,1055.1,1055.1,15
16/05/2018 10:36:00,1055,1055,1055,1055,12
16/05/2018 10:37:00,1055.1,1056,1055,1055,26
16/05/2018 10:38:00,1054.5,1055,1054.5,1055,12
16/05/2018 10:39:00,1054.5,1054.5,1053.5,1054,32
16/05/2018 10:40:00,1054,1054,1053,1053,31
16/05/2018 10:41:00,1053,1053,1052.1,1053,25
16/05/2018 10:42:00,1053,1054,1053,1053,16
16/05/2018 10:43:00,1054,1054,1054,1054,20
16/05/2018 10:44:00,1054.5,1055.5,1054.5,1055,25
16/05/2018 10:45:00,1055.7,1055.7,1054.1,1054.1,32
16/05/2018 10:46:00,1054,1054,1053,1053.1,5
16/05/2018 10:47:00,1053.1,1054,1053,1054,7
16/05/2018 10:48:00,1054,1054,1054,1054,7
16/05/2018 10:49:00,1055,1055,1055,1055,3
16/05/2018 10:50:00,1054.1,1055,1054,1055,8
16/05/2018 10:51:00,1055,1055,1055,1055,8
16/05/2018 10:52:00,1055,1056,1055,1056,18
16/05/2018 10:53:00,1056.2,1056.9,1055.5,1056.1,14
16/05/2018 10:54:00,1056.8,1056.8,1056,1056.1,6
16/05/2018 10:55:00,1056,1056.1,1056,1056,35
16/05/2018 10:56:00,1056,1056,1055,1055,10
16/05/2018 10:57:00,1055.2,1055.2,1055.1,1055.1,4
16/05/2018 10:58:00,1056.5,1056.7,1055.1,1056.7,13
16/05/2018 10:59:00,1055.1,1055.3,1055,1055.3,11
16/05/2018 11:00:00,1055.3,1055.3,1055,1055,14
16/05/2018 11:01:00,1055,1055,1055,1055,10
16/05/2018 11:02:00,1055,1056.7,1055,1056.7,10
16/05/2018 11:03:00,1056.7,1056.7,1056.7,1056.7,3
16/05/2018 11:04:00,1056.9,1057.9,1056.9,1057.9,16
16/05/2018 11:05:00,1058,1058.9,1058,1058,20
16/05/2018 11:06:00,1058,1058,1058,1058,6
16/05/2018 11:07:00,1058,1058,1057.1,1058,10
16/05/2018 11:08:00,1058,1058,1058,1058,1
16/05/2018 11:09:00,1057.1,1057.1,1056,1056,25
16/05/2018 11:11:00,1057,1057,1057,1057,14
16/05/2018 11:12:00,1058,1058.4,1058,1058.4,17
16/05/2018 11:13:00,1058,1058,1058,1058,4
16/05/2018 11:14:00,1058,1058,1058,1058,6
16/05/2018 11:15:00,1057.5,1057.5,1056.6,1056.6,4
16/05/2018 11:16:00,1057,1057,1057,1057,5
16/05/2018 11:17:00,1057.3,1057.3,1057.3,1057.3,2
16/05/2018 11:18:00,1056.1,1056.1,1055.5,1055.5,13
16/05/2018 11:19:00,1056,1056,1055,1055,17
16/05/2018 11:20:00,1055,1055,1054,1054,11
16/05/2018 11:21:00,1055,1055,1054,1054,6
16/05/2018 11:22:00,1054,1054,1053.5,1054,11
16/05/2018 11:23:00,1053.5,1053.5,1053.1,1053.1,11
16/05/2018 11:24:00,1053,1053,1052,1052,38
16/05/2018 11:25:00,1052,1052,1050.1,1050.2,39
16/05/2018 11:26:00,1050.2,1052,1050.1,1050.1,19
16/05/2018 11:27:00,1051.9,1051.9,1050,1051,45
16/05/2018 11:28:00,1051,1051.7,1050.5,1051.7,12
16/05/2018 11:29:00,1051,1051,1050.6,1050.6,2
16/05/2018 13:00:00,1050.1,1050.1,1050,1050,40
16/05/2018 13:01:00,1050,1050,1049.8,1049.8,20
16/05/2018 13:02:00,1050,1050.6,1050,1050,15
16/05/2018 13:03:00,1051,1051,1051,1051,11
16/05/2018 13:04:00,1051.4,1051.5,1051.4,1051.4,6
16/05/2018 13:05:00,1050.2,1050.2,1050.1,1050.1,4
16/05/2018 13:06:00,1050,1050.1,1050,1050,35
16/05/2018 13:07:00,1049.1,1049.1,1049,1049.1,27
16/05/2018 13:08:00,1049,1050,1049,1049.5,26
16/05/2018 13:09:00,1049.5,1051,1049.5,1051,10
16/05/2018 13:10:00,1050,1051,1050,1051,21
16/05/2018 13:11:00,1051,1051.9,1051,1051.9,4
16/05/2018 13:12:00,1052.9,1052.9,1052.9,1052.9,5
16/05/2018 13:13:00,1052,1052,1052,1052,2
16/05/2018 13:14:00,1052,1052,1052,1052,4
16/05/2018 13:15:00,1052.5,1052.6,1052.5,1052.6,7
16/05/2018 13:16:00,1052.5,1052.5,1050,1050,37
16/05/2018 13:17:00,1050,1050,1048.5,1048.5,31
16/05/2018 13:18:00,1049,1049,1046.3,1046.3,63
16/05/2018 13:19:00,1046.3,1046.3,1045.5,1046,49
16/05/2018 13:20:00,1045.5,1046,1045,1045.1,28
16/05/2018 13:21:00,1045,1045.2,1045,1045.2,38
16/05/2018 13:22:00,1045.9,1045.9,1045,1045,88
16/05/2018 13:23:00,1045,1045.8,1045,1045,81
16/05/2018 13:24:00,1044,1045,1044,1045,40
16/05/2018 13:25:00,1045,1045,1043.4,1044.9,40
16/05/2018 13:26:00,1044.2,1045.7,1044.2,1045,79
16/05/2018 13:27:00,1045,1046,1045,1046,19
16/05/2018 13:28:00,1045.9,1046,1045,1046,52
16/05/2018 13:29:00,1046,1046,1045,1045.8,34
16/05/2018 13:30:00,1045.8,1047.8,1045.8,1047.8,13
16/05/2018 13:31:00,1047,1047,1047,1047,8
16/05/2018 13:32:00,1047.5,1048,1047.5,1048,26
16/05/2018 13:33:00,1048.5,1048.5,1047,1047.9,26
16/05/2018 13:34:00,1048,1048,1047.1,1047.2,14
16/05/2018 13:35:00,1047,1047,1047,1047,8
16/05/2018 13:36:00,1047,1047.5,1047,1047.5,29
16/05/2018 13:37:00,1047.9,1048.5,1047.5,1048,43
16/05/2018 13:38:00,1047.1,1048,1047,1047,27
16/05/2018 13:39:00,1047,1047,1045,1045,37
16/05/2018 13:40:00,1045,1045.2,1044.6,1045,23
16/05/2018 13:41:00,1045,1045,1044.5,1045,32
16/05/2018 13:42:00,1045,1045.8,1044.8,1045.8,4
16/05/2018 13:43:00,1044.8,1044.8,1044.8,1044.8,2
16/05/2018 13:44:00,1045.5,1045.6,1045.1,1045.6,33
16/05/2018 13:45:00,1045.6,1045.9,1045.6,1045.7,7
16/05/2018 13:46:00,1045.6,1045.8,1044.5,1044.5,41
16/05/2018 13:47:00,1044.5,1044.5,1041,1041.9,86
16/05/2018 13:48:00,1041,1041.9,1040.1,1040.1,87
16/05/2018 13:49:00,1040.5,1041,1040.1,1040.5,68
16/05/2018 13:50:00,1040.5,1041,1040.5,1041,18
16/05/2018 13:51:00,1040.6,1041,1040,1040,64
16/05/2018 13:52:00,1039,1039,1039,1039,61
16/05/2018 13:53:00,1039,1040,1039,1040,74
16/05/2018 13:54:00,1039,1040,1038,1039,29
16/05/2018 13:55:00,1039,1040,1039,1040,34
16/05/2018 13:56:00,1040,1041.3,1040,1041.3,37
16/05/2018 13:57:00,1041,1041.5,1041,1041.5,13
16/05/2018 13:58:00,1041.5,1042.9,1041.5,1042.8,39
16/05/2018 13:59:00,1042,1042.9,1042,1042.9,31
16/05/2018 14:00:00,1043,1045,1043,1044,99
16/05/2018 14:01:00,1044,1045,1044,1045,88
16/05/2018 14:02:00,1044.5,1045,1044,1044.8,53
16/05/2018 14:03:00,1044,1044.5,1044,1044.4,28
16/05/2018 14:04:00,1044,1044,1042,1042,16
16/05/2018 14:05:00,1042.1,1042.8,1042.1,1042.1,4
16/05/2018 14:06:00,1042,1042,1041,1041,13
16/05/2018 14:07:00,1041.5,1041.5,1041,1041,5
16/05/2018 14:08:00,1041.1,1041.2,1040.8,1040.8,53
16/05/2018 14:09:00,1041,1043.6,1040.8,1043.6,32
16/05/2018 14:10:00,1043.6,1043.6,1042.9,1042.9,13
16/05/2018 14:11:00,1041.5,1042.8,1041.5,1042.8,2
16/05/2018 14:12:00,1042.8,1042.8,1040,1040,39
16/05/2018 14:13:00,1040,1040,1038.3,1038.3,55
16/05/2018 14:14:00,1038.5,1038.5,1038,1038.5,49
16/05/2018 14:15:00,1038.3,1039.5,1038.3,1038.9,16
16/05/2018 14:16:00,1039.1,1039.9,1039,1039,54
